Type,Subtype,Country,Sugar_Content,Price,Sweetness
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,1
Icecream,Icecream,FRANCE,14,72,0
Icecream,Icecream,FRANCE,13,24,0
Icecream,Icecream,FRANCE,14,56,0
Icecream,Icecream,ARGENTINA,14,10,0
Icecream,Icecream,ITALY,13,19,0
Icecream,Icecream,ITALY,16,80,0
Icecream,Icecream,AUSTRALIA,15,20,0
Icecream,Icecream,GERMANY,8,38,4
Icecream,Icecream,FRANCE,13,1800,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,14,1
Icecream,Icecream,CANADA,14,16,2
Icecream,Icecream,SOUTH AFRICA,14,13,0
Icecream,Icecream,FRANCE,13,20,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,FRANCE,12,90,1
Icecream,Icecream,FRANCE,13,5000,0
Icecream,Icecream,ARGENTINA,14,12,0
Icecream,Icecream,ARGENTINA,14,17,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,FRANCE,13,599,0
Icecream,Icecream,ITALY,14,54,0
Icecream,Icecream,FRANCE,13,21,0
Icecream,Icecream,AUSTRALIA,16,24,0
Icecream,Icecream,FRANCE,14,15,0
Icecream,Icecream,CHILE,14,16,0
Icecream,Icecream,SOUTH AFRICA,13,15,0
Icecream,Icecream,FRANCE,14,2348,0
Icecream,Icecream,ITALY,15,37,0
Icecream,Icecream,CROATIA,15,60,0
Icecream,Icecream,CANADA,13,15,1
Icecream,Icecream,SOUTH AFRICA,14,14,0
Icecream,Icecream,SPAIN,14,15,0
Icecream,Icecream,PORTUGAL,9,11,2
Icecream,Icecream,UNITED STATES OF AMERICA,15,37,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,30,0
Icecream,Icecream,FRANCE,13,899,0
Icecream,Icecream,FRANCE,13,42,0
Icecream,Icecream,ITALY,14,17,0
Icecream,Icecream,CANADA,12,15,0
Icecream,Icecream,ITALY,13,53,0
Icecream,Icecream,FRANCE,14,80,0
Icecream,Icecream,FRANCE,13,11,1
Icecream,Icecream,FRANCE,13,17,0
Icecream,Icecream,PORTUGAL,13,25,0
Icecream,Icecream,SPAIN,14,20,0
Icecream,Icecream,AUSTRALIA,16,55,0
Icecream,Icecream,SPAIN,15,30,0
Icecream,Icecream,ITALY,18,13,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,CHILE,15,30,0
Icecream,Icecream,AUSTRALIA,15,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,20,0
Icecream,Icecream,ITALY,14,50,0
Icecream,Icecream,SOUTH AFRICA,14,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,14,1
Icecream,Icecream,FRANCE,13,24,0
Icecream,Icecream,FRANCE,13,100,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,CANADA,13,10,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,43,0
Icecream,Icecream,PORTUGAL,13,40,0
Icecream,Icecream,ITALY,15,190,0
Icecream,Icecream,CANADA,13,16,2
Icecream,Icecream,CHILE,13,15,0
Icecream,Icecream,GERMANY,10,23,6
Icecream,Icecream,FRANCE,14,250,0
Icecream,Icecream,CHINA,14,14,5
Icecream,Icecream,ITALY,14,65,0
Icecream,Icecream,FRANCE,13,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,33,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,10,0
Icecream,Icecream,FRANCE,13,429,0
Icecream,Icecream,AUSTRALIA,11,15,0
Icecream,Icecream,SPAIN,12,34,0
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,FRANCE,14,18,0
Icecream,Icecream,ITALY,11,18,0
Icecream,Icecream,FRANCE,13,40,0
Icecream,Icecream,FRANCE,15,270,0
Icecream,Icecream,FRANCE,13,34,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,47,0
Icecream,Icecream,ITALY,15,70,0
Icecream,Icecream,FRANCE,13,19,1
Icecream,Icecream,ITALY,15,30,0
Icecream,Icecream,ITALY,14,77,0
Icecream,Icecream,ITALY,13,30,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,14,0
Icecream,Icecream,SPAIN,13,18,0
Icecream,Icecream,CANADA,14,22,0
Icecream,Icecream,AUSTRALIA,14,16,0
Icecream,Icecream,SPAIN,16,200,0
Icecream,Icecream,AUSTRALIA,15,160,0
Icecream,Icecream,FRANCE,14,199,0
Icecream,Icecream,CANADA,13,11,1
Icecream,Icecream,AUSTRALIA,15,41,NA
Icecream,Icecream,ITALY,15,13,10
Icecream,Icecream,FRANCE,12,220,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,1
Icecream,Icecream,NEW ZEALAND,14,45,0
Icecream,Icecream,ITALY,15,185,0
Icecream,Icecream,ARGENTINA,13,15,0
Icecream,Icecream,FRANCE,13,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,17,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,AUSTRALIA,12,25,0
Icecream,Icecream,AUSTRALIA,14,19,0
Icecream,Icecream,CHILE,14,24,0
Icecream,Icecream,FRANCE,14,134,0
Icecream,Icecream,FRANCE,13,17,0
Icecream,Icecream,FRANCE,13,2400,0
Icecream,Icecream,FRANCE,13,73,0
Icecream,Icecream,CANADA,13,10,1
Icecream,Icecream,FRANCE,14,103,0
Icecream,Icecream,ITALY,15,110,0
Icecream,Icecream,FRANCE,14,85,0
Icecream,Icecream,FRANCE,13,50,0
Icecream,Icecream,FRANCE,12,80,2
Icecream,Icecream,AUSTRALIA,14,23,0
Icecream,Icecream,UNITED STATES OF AMERICA,11,30,7
Icecream,Icecream,PORTUGAL,21,70,10
Icecream,Icecream,SPAIN,15,14,0
Icecream,Icecream,SPAIN,12,18,0
Icecream,Icecream,SOUTH AFRICA,14,90,0
Icecream,Icecream,GERMANY,11,16,2
Icecream,Icecream,NEW ZEALAND,13,27,0
Icecream,Icecream,CANADA,13,22,1
Icecream,Icecream,FRANCE,13,80,0
Icecream,Icecream,FRANCE,12,80,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,46,0
Icecream,Icecream,SOUTH AFRICA,14,14,2
Icecream,Icecream,CANADA,12,19,1
Icecream,Icecream,ITALY,13,17,0
Icecream,Icecream,AUSTRALIA,14,15,0
Icecream,Icecream,FRANCE,13,40,0
Icecream,Icecream,FRANCE,13,1800,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,40,0
Icecream,Icecream,FRANCE,12,160,0
Icecream,Icecream,FRANCE,14,286,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,CANADA,13,129,0
Icecream,Icecream,CANADA,13,32,1
Icecream,Icecream,AUSTRALIA,15,80,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,27,0
Icecream,Icecream,FRANCE,14,110,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,CANADA,14,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,18,0
Icecream,Icecream,FRANCE,13,76,0
Icecream,Icecream,FRANCE,12,230,0
Icecream,Icecream,FRANCE,13,33,0
Icecream,Icecream,CANADA,14,45,0
Icecream,Icecream,AUSTRALIA,14,45,0
Icecream,Icecream,AUSTRALIA,15,23,0
Icecream,Icecream,CHINA,14,22,0
Icecream,Icecream,AUSTRALIA,15,45,0
Icecream,Icecream,AUSTRALIA,14,24,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,70,0
Icecream,Icecream,FRANCE,13,90,NA
Icecream,Icecream,UNITED STATES OF AMERICA,14,46,0
Icecream,Icecream,CHILE,15,26,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,39,0
Icecream,Icecream,FRANCE,14,300,NA
Icecream,Icecream,FRANCE,14,160,10
Icecream,Icecream,FRANCE,13,150,NA
Icecream,Icecream,FRANCE,13,100,NA
Icecream,Icecream,FRANCE,13,220,NA
Icecream,Icecream,FRANCE,14,150,0
Icecream,Icecream,FRANCE,13,1200,NA
Icecream,Icecream,FRANCE,15,150,0
Icecream,Icecream,FRANCE,13,100,NA
Icecream,Icecream,FRANCE,15,58,0
Icecream,Icecream,FRANCE,14,150,0
Icecream,Icecream,FRANCE,13,1200,0
Icecream,Icecream,FRANCE,13,50,NA
Icecream,Icecream,UNITED STATES OF AMERICA,13,200,0
Icecream,Icecream,FRANCE,14,100,NA
Icecream,Icecream,FRANCE,13,78,NA
Icecream,Icecream,UNITED STATES OF AMERICA,15,50,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,500,0
Icecream,Icecream,SPAIN,20,33,4
Icecream,Icecream,FRANCE,13,909,0
Icecream,Icecream,FRANCE,12,66,0
Icecream,Icecream,FRANCE,14,215,0
Icecream,Icecream,FRANCE,14,80,0
Icecream,Icecream,FRANCE,14,114,0
Icecream,Icecream,FRANCE,14,20,0
Icecream,Icecream,FRANCE,13,23,0
Icecream,Icecream,SPAIN,14,25,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,50,0
Icecream,Icecream,GERMANY,11,30,1
Icecream,Icecream,ITALY,15,45,0
Icecream,Icecream,FRANCE,14,115,0
Icecream,Icecream,PORTUGAL,20,100,NA
Icecream,Icecream,CANADA,14,60,NA
Icecream,Icecream,FRANCE,14,33,0
Icecream,Icecream,ITALY,14,236,0
Icecream,Icecream,ITALY,15,100,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,125,0
Icecream,Icecream,CHILE,14,125,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,18,0
Icecream,Icecream,SOUTH AFRICA,14,15,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,CHILE,13,15,0
Icecream,Icecream,ITALY,14,38,0
Icecream,Icecream,SPAIN,13,33,0
Icecream,Icecream,FRANCE,14,189,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,270,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,59,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,150,0
Icecream,Icecream,CANADA,12,13,1
Icecream,Icecream,UNITED STATES OF AMERICA,15,70,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,44,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,65,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,100,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,60,0
Icecream,Icecream,FRANCE,14,53,0
Icecream,Icecream,FRANCE,13,88,NA
Icecream,Icecream,FRANCE,13,138,NA
Icecream,Icecream,FRANCE,13,266,0
Icecream,Icecream,FRANCE,14,89,0
Icecream,Icecream,FRANCE,13,37,0
Icecream,Icecream,FRANCE,15,100,0
Icecream,Icecream,FRANCE,13,2500,0
Icecream,Icecream,FRANCE,14,632,0
Icecream,Icecream,FRANCE,14,240,0
Icecream,Icecream,FRANCE,15,105,0
Icecream,Icecream,ITALY,14,48,0
Icecream,Icecream,FRANCE,13,25,NA
Icecream,Icecream,ITALY,15,189,0
Icecream,Icecream,CANADA,13,33,4
Icecream,Icecream,CANADA,12,38,0
Icecream,Icecream,CANADA,12,124,0
Icecream,Icecream,CANADA,12,39,0
Icecream,Icecream,CANADA,12,107,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,35,1
Icecream,Icecream,CANADA,12,38,0
Icecream,Icecream,CANADA,12,107,0
Icecream,Icecream,CANADA,13,40,0
Icecream,Icecream,CANADA,13,40,0
Icecream,Icecream,CANADA,13,40,0
Icecream,Icecream,CANADA,13,39,0
Icecream,Icecream,CANADA,12,33,0
Icecream,Icecream,AUSTRALIA,12,20,1
Icecream,Icecream,NEW ZEALAND,13,21,0
Icecream,Icecream,FRANCE,14,350,10
Icecream,Icecream,ITALY,14,25,0
Icecream,Icecream,AUSTRALIA,14,22,0
Icecream,Icecream,CANADA,19,7,2
Icecream,Icecream,SPAIN,16,17,0
Icecream,Icecream,CHILE,14,16,0
Icecream,Icecream,PORTUGAL,14,12,0
Icecream,Icecream,CANADA,14,25,0
Icecream,Icecream,FRANCE,13,45,0
Icecream,Icecream,FRANCE,13,40,0
Icecream,Icecream,FRANCE,13,199,0
Icecream,Icecream,GERMANY,11,16,0
Icecream,Icecream,FRANCE,12,14,0
Icecream,Icecream,FRANCE,13,32,0
Icecream,Icecream,ITALY,13,16,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,80,0
Icecream,Icecream,ITALY,14,149,0
Icecream,Icecream,ITALY,13,140,0
Icecream,Icecream,FRANCE,11,15,0
Icecream,Icecream,FRANCE,13,26,0
Icecream,Icecream,ITALY,14,18,0
Icecream,Icecream,FRANCE,13,31,0
Icecream,Icecream,FRANCE,13,800,0
Icecream,Icecream,AUSTRALIA,13,13,0
Icecream,Icecream,FRANCE,13,50,0
Icecream,Icecream,CANADA,15,38,0
Icecream,Icecream,FRANCE,14,60,0
Icecream,Icecream,PORTUGAL,12,10,0
Icecream,Icecream,FRANCE,13,14,0
Icecream,Icecream,CANADA,7,13,3
Icecream,Icecream,FRANCE,14,140,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,CANADA,12,17,0
Icecream,Icecream,FRANCE,13,170,0
Icecream,Icecream,SPAIN,12,17,1
Icecream,Icecream,ITALY,15,135,0
Icecream,Icecream,NEW ZEALAND,13,17,0
Icecream,Icecream,FRANCE,13,42,0
Icecream,Icecream,NEW ZEALAND,14,24,0
Icecream,Icecream,FRANCE,12,20,0
Icecream,Icecream,ITALY,14,18,0
Icecream,Icecream,CANADA,13,10,2
Icecream,Icecream,FRANCE,14,30,0
Icecream,Icecream,AUSTRALIA,9,15,2
Icecream,Icecream,SPAIN,14,14,0
Icecream,Icecream,FRANCE,13,51,0
Icecream,Icecream,PORTUGAL,20,25,10
Icecream,Icecream,FRANCE,13,20,1
Icecream,Icecream,FRANCE,14,15,0
Icecream,Icecream,ITALY,14,35,0
Icecream,Icecream,FRANCE,13,899,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,30,0
Icecream,Icecream,NEW ZEALAND,14,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,1150,0
Icecream,Icecream,ITALY,15,575,0
Icecream,Icecream,FRANCE,16,350,0
Icecream,Icecream,FRANCE,13,500,0
Icecream,Icecream,FRANCE,14,268,0
Icecream,Icecream,FRANCE,15,239,0
Icecream,Icecream,FRANCE,13,180,0
Icecream,Icecream,FRANCE,13,500,0
Icecream,Icecream,FRANCE,13,900,0
Icecream,Icecream,FRANCE,12,13,0
Icecream,Icecream,SPAIN,15,27,0
Icecream,Icecream,AUSTRALIA,15,37,0
Icecream,Icecream,FRANCE,14,20,0
Icecream,Icecream,AUSTRALIA,14,25,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,10,1
Icecream,Icecream,FRANCE,14,20,0
Icecream,Icecream,SPAIN,15,25,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,11,0
Icecream,Icecream,FRANCE,14,300,0
Icecream,Icecream,FRANCE,13,1800,0
Icecream,Icecream,AUSTRALIA,14,13,0
Icecream,Icecream,AUSTRALIA,12,13,1
Icecream,Icecream,ARGENTINA,14,18,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,165,0
Icecream,Icecream,FRANCE,13,60,0
Icecream,Icecream,SOUTH AFRICA,14,14,0
Icecream,Icecream,AUSTRALIA,14,30,0
Icecream,Icecream,FRANCE,13,53,0
Icecream,Icecream,FRANCE,14,125,0
Icecream,Icecream,FRANCE,14,459,0
Icecream,Icecream,CANADA,12,10,0
Icecream,Icecream,AUSTRALIA,15,35,0
Icecream,Icecream,FRANCE,13,36,0
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,26,0
Icecream,Icecream,FRANCE,14,16,0
Icecream,Icecream,CANADA,12,8,0
Icecream,Icecream,CANADA,12,8,0
Icecream,Icecream,GERMANY,12,18,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,25,0
Icecream,Icecream,FRANCE,12,5,0
Icecream,Icecream,ITALY,15,58,0
Icecream,Icecream,ARGENTINA,14,16,0
Icecream,Icecream,FRANCE,13,45,0
Icecream,Icecream,PORTUGAL,20,21,10
Icecream,Icecream,UNITED STATES OF AMERICA,11,26,1
Icecream,Icecream,CANADA,13,15,0
Icecream,Icecream,AUSTRALIA,10,13,1
Icecream,Icecream,NEW ZEALAND,13,20,0
Icecream,Icecream,CHILE,14,21,0
Icecream,Icecream,FRANCE,13,38,0
Icecream,Icecream,FRANCE,13,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,23,0
Icecream,Icecream,ITALY,18,13,1
Icecream,Icecream,ITALY,14,72,0
Icecream,Icecream,CANADA,12,25,1
Icecream,Icecream,GERMANY,9,40,3
Icecream,Icecream,GERMANY,13,84,1
Icecream,Icecream,CHILE,14,11,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,FRANCE,13,799,0
Icecream,Icecream,FRANCE,14,16,0
Icecream,Icecream,AUSTRALIA,14,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,9,7,2
Icecream,Icecream,AUSTRALIA,16,30,0
Icecream,Icecream,SOUTH AFRICA,19,13,5
Icecream,Icecream,AUSTRALIA,14,15,0
Icecream,Icecream,CANADA,11,21,0
Icecream,Icecream,NEW ZEALAND,12,18,0
Icecream,Icecream,ITALY,14,14,0
Icecream,Icecream,SPAIN,11,16,0
Icecream,Icecream,ITALY,13,26,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,20,0
Icecream,Icecream,FRANCE,13,64,0
Icecream,Icecream,SPAIN,13,25,0
Icecream,Icecream,PORTUGAL,20,23,10
Icecream,Icecream,FRANCE,14,315,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,17,0
Icecream,Icecream,FRANCE,14,46,0
Icecream,Icecream,ITALY,13,18,0
Icecream,Icecream,FRANCE,12,36,1
Icecream,Icecream,ITALY,13,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,13,0
Icecream,Icecream,ITALY,15,47,0
Icecream,Icecream,FRANCE,14,360,0
Icecream,Icecream,ITALY,16,55,0
Icecream,Icecream,FRANCE,15,220,0
Icecream,Icecream,GERMANY,11,18,3
Icecream,Icecream,CANADA,14,17,1
Icecream,Icecream,CANADA,12,8,1
Icecream,Icecream,AUSTRALIA,15,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,30,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,25,0
Icecream,Icecream,FRANCE,14,30,0
Icecream,Icecream,ITALY,12,20,2
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,0
Icecream,Icecream,ITALY,13,12,1
Icecream,Icecream,CHILE,14,11,0
Icecream,Icecream,CHILE,12,20,0
Icecream,Icecream,CANADA,13,20,0
Icecream,Icecream,JAPAN,14,25,NA
Icecream,Icecream,CANADA,12,15,0
Icecream,Icecream,CANADA,13,10,2
Icecream,Icecream,SPAIN,14,63,0
Icecream,Icecream,FRANCE,12,100,2
Icecream,Icecream,ARGENTINA,14,25,0
Icecream,Icecream,FRANCE,16,12,7
Icecream,Icecream,UNITED STATES OF AMERICA,15,22,0
Icecream,Icecream,CANADA,14,21,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,25,0
Icecream,Icecream,GERMANY,11,14,2
Icecream,Icecream,CANADA,11,14,3
Icecream,Icecream,CHILE,14,20,0
Icecream,Icecream,FRANCE,14,15,0
Icecream,Icecream,CANADA,13,9,0
Icecream,Icecream,FRANCE,13,18,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,8,0
Icecream,Icecream,CANADA,15,35,0
Icecream,Icecream,CANADA,15,30,0
Icecream,Icecream,CHILE,13,10,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,19,0
Icecream,Icecream,FRANCE,14,28,0
Icecream,Icecream,CANADA,14,15,4
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,PORTUGAL,13,35,0
Icecream,Icecream,FRANCE,13,70,0
Icecream,Icecream,FRANCE,15,188,0
Icecream,Icecream,FRANCE,13,108,0
Icecream,Icecream,GERMANY,12,45,1
Icecream,Icecream,FRANCE,12,40,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,72,0
Icecream,Icecream,UNITED STATES OF AMERICA,16,16,0
Icecream,Icecream,ITALY,14,90,0
Icecream,Icecream,SPAIN,14,10,0
Icecream,Icecream,CANADA,14,100,0
Icecream,Icecream,FRANCE,13,13,1
Icecream,Icecream,FRANCE,13,16,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,37,0
Icecream,Icecream,FRANCE,12,24,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,50,0
Icecream,Icecream,FRANCE,15,18,0
Icecream,Icecream,NEW ZEALAND,14,28,0
Icecream,Icecream,FRANCE,13,37,0
Icecream,Icecream,CANADA,14,22,0
Icecream,Icecream,PORTUGAL,14,21,0
Icecream,Icecream,CANADA,10,25,10
Icecream,Icecream,FRANCE,13,60,0
Icecream,Icecream,FRANCE,14,60,0
Icecream,Icecream,CHILE,14,22,0
Icecream,Icecream,FRANCE,13,600,0
Icecream,Icecream,ITALY,12,18,0
Icecream,Icecream,FRANCE,15,158,0
Icecream,Icecream,GREECE,11,13,1
Icecream,Icecream,ITALY,12,10,0
Icecream,Icecream,FRANCE,13,26,0
Icecream,Icecream,ITALY,14,20,0
Icecream,Icecream,SPAIN,14,13,0
Icecream,Icecream,PORTUGAL,20,215,10
Icecream,Icecream,FRANCE,13,139,0
Icecream,Icecream,CHILE,12,16,0
Icecream,Icecream,FRANCE,14,240,0
Icecream,Icecream,JAPAN,15,8,NA
Icecream,Icecream,UNITED STATES OF AMERICA,14,25,0
Icecream,Icecream,GERMANY,12,14,0
Icecream,Icecream,FRANCE,14,77,0
Icecream,Icecream,AUSTRALIA,14,13,0
Icecream,Icecream,ITALY,15,85,0
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,FRANCE,14,16,0
Icecream,Icecream,SOUTH AFRICA,14,20,0
Icecream,Icecream,FRANCE,14,14,0
Icecream,Icecream,NEW ZEALAND,14,20,0
Icecream,Icecream,ITALY,12,8,1
Icecream,Icecream,CHILE,14,14,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,25,0
Icecream,Icecream,PORTUGAL,14,20,0
Icecream,Icecream,GERMANY,10,25,2
Icecream,Icecream,ARGENTINA,15,80,0
Icecream,Icecream,ITALY,13,10,0
Icecream,Icecream,ITALY,13,70,0
Icecream,Icecream,FRANCE,12,10,0
Icecream,Icecream,FRANCE,13,59,0
Icecream,Icecream,FRANCE,12,68,0
Icecream,Icecream,GERMANY,10,80,10
Icecream,Icecream,AUSTRALIA,14,25,0
Icecream,Icecream,FRANCE,14,97,0
Icecream,Icecream,AUSTRALIA,15,17,0
Icecream,Icecream,ISRAEL,15,40,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,18,0
Icecream,Icecream,CANADA,12,15,0
Icecream,Icecream,AUSTRALIA,14,9,0
Icecream,Icecream,SPAIN,14,27,0
Icecream,Icecream,CANADA,13,14,0
Icecream,Icecream,CANADA,13,18,0
Icecream,Icecream,NEW ZEALAND,14,19,1
Icecream,Icecream,ITALY,12,14,0
Icecream,Icecream,FRANCE,14,16,0
Icecream,Icecream,SOUTH AFRICA,15,13,0
Icecream,Icecream,CANADA,13,20,0
Icecream,Icecream,CANADA,13,15,0
Icecream,Icecream,CANADA,14,22,0
Icecream,Icecream,SPAIN,14,16,0
Icecream,Icecream,UNITED STATES OF AMERICA,18,23,NA
Icecream,Icecream,FRANCE,13,12,0
Icecream,Icecream,AUSTRALIA,13,30,1
Icecream,Icecream,CANADA,14,14,0
Icecream,Icecream,CANADA,13,25,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,88,0
Icecream,Icecream,AUSTRALIA,13,10,0
Icecream,Icecream,GERMANY,11,23,2
Icecream,Icecream,FRANCE,13,139,0
Icecream,Icecream,CHILE,14,14,0
Icecream,Icecream,CANADA,12,16,0
Icecream,Icecream,PORTUGAL,13,20,0
Icecream,Icecream,ITALY,12,25,0
Icecream,Icecream,AUSTRALIA,15,24,0
Icecream,Icecream,CANADA,12,16,0
Icecream,Icecream,ITALY,13,135,0
Icecream,Icecream,FRANCE,13,15,0
Icecream,Icecream,FRANCE,13,190,0
Icecream,Icecream,ITALY,14,90,0
Icecream,Icecream,FRANCE,14,35,1
Icecream,Icecream,CANADA,13,25,1
Icecream,Icecream,AUSTRALIA,14,16,0
Icecream,Icecream,FRANCE,14,151,0
Icecream,Icecream,CANADA,13,15,0
Icecream,Icecream,ITALY,12,22,0
Icecream,Icecream,CANADA,14,15,1
Icecream,Icecream,ITALY,14,60,0
Icecream,Icecream,CHILE,14,16,1
Icecream,Icecream,AUSTRALIA,14,19,0
Icecream,Icecream,CANADA,14,20,0
Icecream,Icecream,CANADA,13,20,1
Icecream,Icecream,AUSTRALIA,14,11,0
Icecream,Icecream,SPAIN,13,28,0
Icecream,Icecream,FRANCE,14,30,0
Icecream,Icecream,FRANCE,14,15,0
Icecream,Icecream,FRANCE,15,22,0
Icecream,Icecream,FRANCE,14,1800,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,100,0
Icecream,Icecream,FRANCE,13,339,0
Icecream,Icecream,SOUTH AFRICA,13,14,0
Icecream,Icecream,PORTUGAL,20,135,10
Icecream,Icecream,ITALY,15,60,0
Icecream,Icecream,ITALY,12,40,2
Icecream,Icecream,AUSTRALIA,13,12,0
Icecream,Icecream,FRANCE,13,222,0
Icecream,Icecream,ITALY,14,16,0
Icecream,Icecream,SPAIN,14,10,0
Icecream,Icecream,FRANCE,13,396,10
Icecream,Icecream,AUSTRALIA,14,16,0
Icecream,Icecream,PORTUGAL,20,30,10
Icecream,Icecream,SOUTH AFRICA,14,11,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,46,0
Icecream,Icecream,AUSTRALIA,13,34,0
Icecream,Icecream,CANADA,13,26,0
Icecream,Icecream,CANADA,13,17,5
Icecream,Icecream,UNITED STATES OF AMERICA,14,16,1
Icecream,Icecream,CANADA,14,35,0
Icecream,Icecream,CANADA,14,48,0
Icecream,Icecream,AUSTRALIA,13,20,0
Icecream,Icecream,AUSTRALIA,15,120,0
Icecream,Icecream,SOUTH AFRICA,10,15,1
Icecream,Icecream,CANADA,12,14,0
Icecream,Icecream,ITALY,14,70,0
Icecream,Icecream,AUSTRALIA,12,7,2
Icecream,Icecream,NEW ZEALAND,12,30,0
Icecream,Icecream,SPAIN,13,17,0
Icecream,Icecream,ITALY,10,14,4
Icecream,Icecream,ITALY,14,50,0
Icecream,Icecream,PORTUGAL,15,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,60,0
Icecream,Icecream,FRANCE,13,22,0
Icecream,Icecream,FRANCE,12,30,0
Icecream,Icecream,SPAIN,13,17,0
Icecream,Icecream,ARGENTINA,14,14,0
Icecream,Icecream,FRANCE,14,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,22,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,20,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,FRANCE,14,150,0
Icecream,Icecream,GERMANY,10,14,3
Icecream,Icecream,FRANCE,13,27,0
Icecream,Icecream,ITALY,14,62,0
Icecream,Icecream,GERMANY,14,24,0
Icecream,Icecream,ITALY,14,100,0
Icecream,Icecream,SPAIN,13,15,0
Icecream,Icecream,FRANCE,13,43,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,25,0
Icecream,Icecream,FRANCE,13,1800,0
Icecream,Icecream,NEW ZEALAND,13,27,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,23,0
Icecream,Icecream,AUSTRALIA,13,13,1
